"ImageName","Grade","TrackID"
"various_C12_equirec_2048x1024_FFIIwGC360_q00.jpg","3","1540210411381"
"various_C11_equirec_2048x1024_FFIIwGC_q00.jpg","2","1540210429406"
"various_C3_equirec_2048x1024_CSH_q00.jpg","4","1540210443482"
"various_C8_equirec_2048x1024_CSH360_q00.jpg","5","1540210462588"
"various_C10_equirec_2048x1024_FFIIwGC_q00.jpg","1","1540210482018"
"various_C3_equirec_2048x1024_FFIIwGC_q00.jpg","4","1540210497195"
"various_C8_equirec_2048x1024_FFIIwGC360_q00.jpg","2","1540210512571"
"various_C11_equirec_2048x1024_CSH_q00.jpg","2","1540210534276"
"various_C12_equirec_2048x1024_Criminisi360_q00.jpg","4","1540210554773"
"various_C11_equirec_2048x1024_Criminisi_q00.jpg","1","1540210563649"
"various_C8_equirec_2048x1024_CSH_q00.jpg","1","1540210570136"
"various_C10_equirec_2048x1024_CSH360_q00.jpg","5","1540210578508"
"various_C3_equirec_2048x1024_Criminisi360_q00.jpg","5","1540210596633"
"various_C10_equirec_2048x1024_CSH_q00.jpg","1","1540210602192"
"various_C12_equirec_2048x1024_FFIIwGC_q00.jpg","1","1540210606323"
"various_C11_equirec_2048x1024_FFIIwGC360_q00.jpg","2","1540210609315"
"various_C8_equirec_2048x1024_Criminisi_q00.jpg","3","1540210613105"
"various_C12_equirec_2048x1024_CSH360_q00.jpg","5","1540210626028"
"various_C8_equirec_2048x1024_FFIIwGC_q00.jpg","4","1540210634595"
"various_C11_equirec_2048x1024_Criminisi360_q00.jpg","2","1540210650411"
"various_C10_equirec_2048x1024_Criminisi_q00.jpg","1","1540210659473"
"various_C3_equirec_2048x1024_CSH360_q00.jpg","5","1540210666529"
"various_C10_equirec_2048x1024_FFIIwGC360_q00.jpg","1","1540210671301"
"various_C3_equirec_2048x1024_Criminisi_q00.jpg","5","1540210694634"
"various_C12_equirec_2048x1024_Criminisi_q00.jpg","2","1540210703750"
"various_C3_equirec_2048x1024_FFIIwGC360_q00.jpg","5","1540210722698"
"various_C12_equirec_2048x1024_CSH_q00.jpg","1","1540210727104"
"various_C11_equirec_2048x1024_CSH360_q00.jpg","4","1540210731808"
"various_C8_equirec_2048x1024_Criminisi360_q00.jpg","5","1540210736727"
"various_C10_equirec_2048x1024_Criminisi360_q00.jpg","5","1540210749547"
